stop_id,stop_code,stop_lat,stop_lon,stop_name,stop_url,stop_desc
BIGAR_01,52A,48.61451990387001,7.74461655582661,Bischheim Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BIGAR_02,52B,48.614393711313085,7.745140045881271,Bischheim Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BITCH_03,54B,48.60977058176722,7.753252387046814,Bitche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BITCH_04,54A,48.609814030869885,7.753012329339981,Bitche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BLAES_01,55A,48.56609687052699,7.703392803668976,Blaesheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BLAES_02,55B,48.56609509556011,7.703501433134079,Blaesheim,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BLOUE_02,737A,48.504345,7.600308,Blaesheim Ouest,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOECK_01,57A,48.59806545085939,7.778030633926392,Robertsau Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOECK_02,57B,48.597972614490466,7.778252797977871,Robertsau Boecklin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOISF_01,59A,48.603368080893965,7.79056191444397,Bois Fleuri,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOISF_02,59B,48.60342040378886,7.790588736534119,Bois Fleuri,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BORIE_01,58A,48.55000068532901,7.7032023668289185,Bohrie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BORIE_02,58B,48.54981691746346,7.702749073505402,Bohrie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOROU_01,60A,48.58708415960296,7.668035924434662,Boeuf Rouge,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOROU_02,60B,48.587029158438554,7.668115049600601,Boeuf Rouge,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOSCO_01,61A,48.58182063179683,7.702861726284027,Bosco,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOSCO_02,61B,48.58181353413663,7.7030521631240845,Bosco,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOUGU_01,62A,48.540395922935765,7.769023776054382,Bouguer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOUGU_02,62B,48.540802595233934,7.769753336906433,Bouguer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOULO_01,739A,48.539912,7.787929,Boulogne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOULO_02,739B,48.539756,7.787817,Boulogne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOURG_01,63A,48.54783626588796,7.747898697853088,Bourgogne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOURG_02,63B,48.54787355363492,7.748110592365265,Bourgogne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOUVR_01,64A,48.634969215449765,7.731314599514008,Bouvreuil,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BOUVR_02,64B,48.6348876781591,7.731546610593796,Bouvreuil,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BREME_01,65A,48.598696048670924,7.790977656841278,Brême,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BREME_02,65B,48.59881134699761,7.791033983230591,Brême,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BROGL_01,67A,48.584826401312085,7.749513387680054,Broglie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BROGL_02,67B,48.584663164582835,7.749073505401611,Broglie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
